id,firstName,lastName,gender,dateOfBirth,yearArrivedInUS,countryOfBirth,citizenship,languageSpokenAtHome,priorEducation,basisForAdmission,enrollmentYear,programCompleted,completionYear,fieldOfEducation,sat,toefl,gmat,gre,graduateLevel,gpa,typeOfAttendence,modeOfAttendance,tempAddress,permanentAddress,equity,course
815,Ning,Xu ,Male,11/5/1988,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Science,2260,116,N/A,325,Undergraduate,3.1,Full-time,internal,"089 American Avenue, Pittsburgh, PA","089 American Avenue, Pittsburgh, PA",N/A,B.S. in Physics
816,Kaiming,Bi ,Female,5/31/1992,2006,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Science,2320,115,N/A,333,Undergraduate,3.2,Full-time,multi-modal,"99 Milwaukee Junction, Pittsburgh, PA","99 Milwaukee Junction, Pittsburgh, PA",N/A,B.S. in Computer Science
817,Yang,Yu ,Male,6/8/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2230,113,N/A,331,Undergraduate,3.5,Full-time,internal,"318 Scoville Park, Pittsburgh, PA","318 Scoville Park, Pittsburgh, PA",N/A,B.S. in Computer Science
818,Dandan,Zhang ,Female,12/8/1986,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2015,Science,2250,109,N/A,326,Undergraduate,3.5,Full-time,internal,"3 Marquette Terrace, Pittsburgh, PA","3 Marquette Terrace, Pittsburgh, PA",N/A,B.S. in Computer Science
819,Gujie,Qian ,Male,7/24/1986,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Science,N/A,118,N/A,328,Postgraduate,3.5,Full-time,internal,"6162 Summit Lane, Pittsburgh, PA","6162 Summit Lane, Pittsburgh, PA",N/A,Combinatorics and Optimization
820,Guobing,Chen ,Female,6/3/1994,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Engineering,N/A,120,N/A,325,Postgraduate,3.1,Full-time,internal,"3 Lighthouse Bay Crossing, Pittsburgh, PA","3 Lighthouse Bay Crossing, Pittsburgh, PA",N/A,M.S. in Environmental Management and Science
821,Ming,Liu ,Female,8/5/1988,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Engineering,N/A,115,N/A,335,Postgraduate,3.5,Full-time,internal,"3 Village Green Plaza, Pittsburgh, PA","3 Village Green Plaza, Pittsburgh, PA",N/A,M.S. in Computational Design and Manufacturing
822,Lishan,Ai ,Male,10/11/1991,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2012,Engineering,N/A,105,N/A,336,Postgraduate,3.4,Full-time,multi-modal,"7913 Prairie Rose Lane, Pittsburgh, PA","7913 Prairie Rose Lane, Pittsburgh, PA",N/A,M.S. in Environmental Management and Science
823,Guodong,Du ,Female,7/15/1992,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Science,2100,97,N/A,329,Undergraduate,4,Full-time,internal,"62 Briar Crest Center, Pittsburgh, PA","62 Briar Crest Center, Pittsburgh, PA",N/A,B.S. in Chemistry
824,Yi,Du ,Male,6/11/1991,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2014,Science,N/A,120,N/A,329,Postgraduate,3.2,Part-time,internal,"793 Doe Crossing Lane, Pittsburgh, PA","793 Doe Crossing Lane, Pittsburgh, PA",N/A,M.S. in Computer Science
825,Jianfeng,Mao ,Female,10/11/1993,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Engineering,N/A,104,N/A,330,Postgraduate,3.8,Full-time,internal,"5668 Sherman Alley, Pittsburgh, PA","5668 Sherman Alley, Pittsburgh, PA",N/A,M.S. in Engineering and Technology Innovation Management
826,Bo,Zhang ,Female,4/25/1990,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2290,97,N/A,335,Undergraduate,4,Full-time,multi-modal,"7 Hauk Circle, Pittsburgh, PA","7 Hauk Circle, Pittsburgh, PA",N/A,B.S. in Computer Science
827,Yanshan,Xiao ,Female,9/28/1994,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Business,N/A,115,740,N/A,Postgraduate,3.4,Full-time,multi-modal,"9767 Mayfield Place, Pittsburgh, PA","9767 Mayfield Place, Pittsburgh, PA",N/A,M. of Statistical Practices
828,Tao,Liu ,Female,1/13/1989,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Science,2280,117,N/A,328,Undergraduate,4,Full-time,internal,"9485 Calypso Trail, Pittsburgh, PA","9485 Calypso Trail, Pittsburgh, PA",N/A,B.S. in Computer Science
829,Weimin,Zhang ,Female,3/18/1988,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Science,2260,102,N/A,339,Undergraduate,3.6,Full-time,internal,"867 Toban Junction, Pittsburgh, PA","867 Toban Junction, Pittsburgh, PA",N/A,B.S. in Physics
830,Yuhang,Chen ,Female,11/5/1992,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Business,2280,95,750,N/A,Undergraduate,3.9,Full-time,multi-modal,"85 Commercial Park, Pittsburgh, PA","85 Commercial Park, Pittsburgh, PA",N/A,B.S. in Statistics
831,Zhenbo,ong ,Female,5/30/1990,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2013,Engineering,N/A,108,N/A,328,Postgraduate,3,Part-time,internal,"20860 Esker Center, Pittsburgh, PA","20860 Esker Center, Pittsburgh, PA",N/A,M.S. in Computational Design and Manufacturing
832,Qian,Chen ,Male,7/27/1987,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Business,N/A,93,760,N/A,Postgraduate,4.1,Full-time,internal,"42264 Garrison Way, Pittsburgh, PA","42264 Garrison Way, Pittsburgh, PA",N/A,M.A. in Literary and Cultural Studies
833,Jinlong,Gao ,Male,11/6/1990,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2014,Business,2100,93,760,N/A,Undergraduate,4.1,Full-time,multi-modal,"21476 Grasskamp Point, Pittsburgh, PA","21476 Grasskamp Point, Pittsburgh, PA",N/A,B.S. in Policy and Management
834,Dongchuan,Fu ,Female,12/30/1985,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2012,Business,N/A,111,680,N/A,Postgraduate,3.7,Full-time,internal,"4100 Scofield Road, Pittsburgh, PA","4100 Scofield Road, Pittsburgh, PA",N/A,M. of Statistical Practices
835,Na,Hao ,Male,12/23/1989,2009,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Science,2210,93,N/A,337,Undergraduate,3.7,Full-time,multi-modal,"97243 Hoffman Plaza, Pittsburgh, PA","97243 Hoffman Plaza, Pittsburgh, PA",N/A,B.S. in Physics
836,Dong,Yuan ,Female,1/15/1990,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Business,2350,108,750,N/A,Undergraduate,4.1,Full-time,multi-modal,"2080 Banding Center, Pittsburgh, PA","2080 Banding Center, Pittsburgh, PA",N/A,B.A. in Creative Writing
837,Feng,Chen ,Male,5/26/1985,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2012,Engineering,N/A,92,N/A,339,Postgraduate,4,Full-time,internal,"94789 Gale Alley, Pittsburgh, PA","94789 Gale Alley, Pittsburgh, PA",N/A,M.S. in Colloids Polymers and Surfaces
838,Xu,Li ,Male,5/8/1991,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Science,2230,103,N/A,332,Undergraduate,3.8,Full-time,internal,"8660 7th Drive, Pittsburgh, PA","8660 7th Drive, Pittsburgh, PA",N/A,B.S. in Chemistry
839,Duo,Wu ,Male,2/23/1994,2011,China,China,Chinese,Master,Industrial Experiences,2011,Dropped,N/A,Business,2210,116,730,N/A,Undergraduate,2.2,Full-time,internal,"9 Jana Point, Pittsburgh, PA","9 Jana Point, Pittsburgh, PA",N/A,B.S. in Statistics
840,Junfei,Tian ,Male,6/7/1987,2011,China,China,Chinese,Master,GMAT/GRE,2011,Completed,2013,Engineering,N/A,103,N/A,331,Postgraduate,3.7,Full-time,internal,"9 Tennessee Lane, Pittsburgh, PA","9 Tennessee Lane, Pittsburgh, PA",N/A,M.S. in Electrical and Computer Engineering
841,Xiaoxia,Duan ,Female,12/5/1993,2011,China,China,Chinese,Bachelor,Industrial Experiences,2011,Completed,2013,Science,2290,110,N/A,330,Undergraduate,4,Full-time,multi-modal,"19390 4th Plaza, Pittsburgh, PA","19390 4th Plaza, Pittsburgh, PA",N/A,B.S. in Biological Sciences
842,Ying,Lu ,Female,10/3/1989,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2015,Engineering,N/A,98,N/A,326,Postgraduate,3,Full-time,internal,"00 Shopko Pass, Pittsburgh, PA","00 Shopko Pass, Pittsburgh, PA",N/A,M.S. in Electrical and Computer Engineering
843,Di,Wu ,Female,1/12/1993,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Engineering,N/A,109,N/A,334,Postgraduate,3.6,Full-time,internal,"762 Mccormick Junction, Pittsburgh, PA","762 Mccormick Junction, Pittsburgh, PA",N/A,M.S. in Environmental Management and Science
844,Hong,Kang ,Male,9/14/1990,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Engineering,N/A,107,N/A,336,Postgraduate,3.3,Full-time,internal,"08 Dwight Plaza, Pittsburgh, PA","08 Dwight Plaza, Pittsburgh, PA",N/A,M.S. in Computational Mechanics
845,Yang,Liu ,Male,12/29/1990,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Engineering,2170,106,N/A,325,Undergraduate,3.3,Full-time,internal,"9059 Thackeray Junction, Pittsburgh, PA","9059 Thackeray Junction, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
846,Peng,Lei ,Female,6/9/1993,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Engineering,2280,106,N/A,328,Undergraduate,3.9,Full-time,internal,"864 Ramsey Crossing, Pittsburgh, PA","864 Ramsey Crossing, Pittsburgh, PA",N/A,B.S. in Mechanical Engineering
847,Erjiang,Fu ,Male,10/1/1994,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2012,Science,2170,113,N/A,333,Undergraduate,3.3,Full-time,internal,"073 Sunnyside Avenue, Pittsburgh, PA","073 Sunnyside Avenue, Pittsburgh, PA",N/A,B.S. in Physics
848,Jingjing,Yang ,Female,1/16/1986,2008,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Business,2180,106,720,N/A,Undergraduate,3.3,Full-time,internal,"022 Butterfield Lane, Pittsburgh, PA","022 Butterfield Lane, Pittsburgh, PA",N/A,B.S. in Policy and Management
849,Weiwei,Chen ,Male,1/17/1985,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Business,2190,96,750,N/A,Undergraduate,3.4,Full-time,internal,"310 Stone Corner Terrace, Pittsburgh, PA","310 Stone Corner Terrace, Pittsburgh, PA",N/A,B.A. in Professional Writing
850,Jie,Han ,Male,8/19/1989,2010,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Science,N/A,98,N/A,327,Postgraduate,3.3,Full-time,internal,"441 Donald Crossing, Pittsburgh, PA","441 Donald Crossing, Pittsburgh, PA",N/A,M.S. in Machine Learning
851,Shuzhang,Sun ,Female,7/11/1994,2011,China,China,Chinese,Bachelor,Industrial Experiences,2011,Completed,2013,Science,2230,116,N/A,337,Undergraduate,3.9,Full-time,internal,"99048 Ronald Regan Parkway, Pittsburgh, PA","99048 Ronald Regan Parkway, Pittsburgh, PA",N/A,B.S. in Biological Sciences
852,Tingting,Fang ,Female,10/13/1992,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Engineering,N/A,92,N/A,328,Postgraduate,3.8,Full-time,internal,"5178 Summerview Plaza, Pittsburgh, PA","5178 Summerview Plaza, Pittsburgh, PA",N/A,M.S. in Chemical Engineering
853,Haibin,Wang ,Male,12/12/1987,2006,China,China,Chinese,Bachelor,Industrial Experiences,2011,Completed,2013,Science,2150,120,N/A,336,Undergraduate,3.3,Part-time,internal,"25 Hintze Drive, Pittsburgh, PA","25 Hintze Drive, Pittsburgh, PA",N/A,B.S. in Chemistry
854,Shisong,Zhu ,Female,1/8/1986,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2012,Science,N/A,93,N/A,331,Postgraduate,3.7,Full-time,internal,"93 South Circle, Pittsburgh, PA","93 South Circle, Pittsburgh, PA",N/A,M.S. in Human-Computer Interaction
855,Hailong,Chen ,Male,8/12/1994,2011,China,China,Chinese,Bachelor,GMAT/GRE,2011,Completed,2015,Engineering,2250,107,N/A,334,Undergraduate,3.9,Full-time,internal,"598 Fair Oaks Street, Pittsburgh, PA","598 Fair Oaks Street, Pittsburgh, PA",Disability,B.S. in Chemical Engineering
856,Eryong,Li ,Female,1/27/1991,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Engineering,2250,96,N/A,329,Undergraduate,3.8,Full-time,internal,"24089 Sachs Crossing, Pittsburgh, PA","24089 Sachs Crossing, Pittsburgh, PA",N/A,B.S. in Electrical and Computer Engineering
857,Ping,Hu ,Female,1/13/1990,2009,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Science,2290,105,N/A,329,Undergraduate,3.7,Full-time,internal,"424 High Crossing Alley, Pittsburgh, PA","424 High Crossing Alley, Pittsburgh, PA",N/A,B.S. in Computer Science
858,Jianpeng,Zhang ,Male,8/22/1986,2010,China,China,Chinese,Bachelor,Others,2010,Completed,2013,Engineering,N/A,109,N/A,336,Postgraduate,3,Full-time,internal,"2386 Tennyson Hill, Pittsburgh, PA","2386 Tennyson Hill, Pittsburgh, PA",N/A,M.S. in Civil and Environmental Engineering
859,Zhihua,Li ,Male,10/7/1985,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2014,Science,2120,92,N/A,328,Undergraduate,3.4,Full-time,internal,"4751 Derek Park, Pittsburgh, PA","4751 Derek Park, Pittsburgh, PA",N/A,B.S. in Computational Biology
860,Ping,Li ,Female,1/23/1992,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2014,Science,N/A,105,N/A,325,Postgraduate,3.1,Full-time,internal,"88 Graedel Street, Pittsburgh, PA","88 Graedel Street, Pittsburgh, PA",N/A,M.S. in Computer Science
861,Xu,Liu ,Female,12/21/1994,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Engineering,N/A,92,N/A,335,Postgraduate,3.6,Full-time,multi-modal,"80 New Castle Point, Pittsburgh, PA","80 New Castle Point, Pittsburgh, PA",N/A,M.S. in Computational Design and Manufacturing
862,Qian,Li ,Male,8/6/1994,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2014,Science,2200,102,N/A,338,Undergraduate,3.7,Full-time,internal,"4 Helena Avenue, Pittsburgh, PA","4 Helena Avenue, Pittsburgh, PA",N/A,B.S. in Computational Biology
863,Lianbing,Zhang ,Female,6/3/1989,2010,China,China,Chinese,Bachelor,Industrial Experiences,2010,Completed,2012,Science,N/A,93,N/A,327,Postgraduate,3.2,Full-time,internal,"246 East Pass, Pittsburgh, PA","246 East Pass, Pittsburgh, PA",N/A,Combinatorics and Optimization
864,Zhenyu,Wu ,Male,2/26/1988,2007,China,China,Chinese,Bachelor,Awards,2011,Dropped,N/A,Engineering,N/A,95,N/A,327,Postgraduate,2.1,Full-time,internal,"5 Morning Pass, Pittsburgh, PA","5 Morning Pass, Pittsburgh, PA",N/A,M.S. in Advanced Infrastructure Systems
865,Wei,Wei ,Male,5/25/1989,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Science,2160,109,N/A,329,Undergraduate,4,Full-time,internal,"69607 Judy Hill, Pittsburgh, PA","69607 Judy Hill, Pittsburgh, PA",N/A,B.S. in Computer Science
866,Zhonglei,ang ,Male,7/26/1985,2005,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2014,Engineering,2210,119,N/A,332,Undergraduate,3.4,Full-time,internal,"26 Birchwood Plaza, Pittsburgh, PA","26 Birchwood Plaza, Pittsburgh, PA",Low-income,B.S. in Chemical Engineering
867,Tianbin,Wo ,Female,3/18/1987,2010,China,China,Chinese,Bachelor,Skills,2010,Completed,2012,Science,2140,94,N/A,333,Undergraduate,3,Full-time,internal,"86 Nancy Road, Pittsburgh, PA","86 Nancy Road, Pittsburgh, PA",N/A,B.S. in Biological Sciences
868,Liang,Li ,Male,2/24/1991,2011,China,China,Chinese,Bachelor,Skills,2011,Completed,2015,Engineering,N/A,101,N/A,337,Postgraduate,3.8,Full-time,internal,"993 Muir Plaza, Pittsburgh, PA","993 Muir Plaza, Pittsburgh, PA",N/A,M.S. in Advanced Infrastructure Systems
869,Xin,Pan ,Female,5/3/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,2100,118,N/A,325,Undergraduate,4.1,Full-time,internal,"858 Leroy Way, Pittsburgh, PA","858 Leroy Way, Pittsburgh, PA",N/A,B.S. in Civil Engineering
870,Rui,Hu ,Female,5/8/1986,2011,China,China,Chinese,Bachelor,Awards,2011,Completed,2015,Business,2350,113,750,N/A,Undergraduate,3.2,Full-time,internal,"6415 Northfield Alley, Pittsburgh, PA","6415 Northfield Alley, Pittsburgh, PA",N/A,B.S. in Technical Writing and Communication
871,Yongjun,Zhang ,Female,10/5/1985,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Business,N/A,97,710,N/A,Postgraduate,3.1,Full-time,multi-modal,"5549 Sutherland Circle, Pittsburgh, PA","5549 Sutherland Circle, Pittsburgh, PA",N/A,M.A. in Literary and Cultural Studies
872,Xinjiao,Wang ,Female,4/16/1990,2007,China,China,Chinese,Bachelor,Skills,2011,Completed,2015,Science,2310,115,N/A,331,Undergraduate,3.3,Full-time,internal,"5 Vahlen Junction, Pittsburgh, PA","5 Vahlen Junction, Pittsburgh, PA",N/A,B.S. in Physics
873,Chunmao,He ,Female,1/11/1991,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2014,Business,N/A,108,770,N/A,Postgraduate,4,Full-time,internal,"2111 Beilfuss Park, Pittsburgh, PA","2111 Beilfuss Park, Pittsburgh, PA",N/A,M.A. in Literary and Cultural Studies
874,Shaolin,Zhou ,Male,11/26/1994,2008,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Engineering,N/A,117,N/A,326,Postgraduate,3.4,Full-time,internal,"874 Warrior Drive, Pittsburgh, PA","874 Warrior Drive, Pittsburgh, PA",N/A,M.S. in Music and Technology
875,Chuan,Wang ,Female,1/13/1993,2005,China,China,Chinese,Bachelor,Skills,2010,Dropped,N/A,Engineering,2190,108,N/A,339,Undergraduate,2,Full-time,internal,"07 2nd Lane, Pittsburgh, PA","07 2nd Lane, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
876,Qi,Su ,Female,12/8/1992,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Science,N/A,95,N/A,338,Postgraduate,3.1,Part-time,internal,"544 Schlimgen Way, Pittsburgh, PA","544 Schlimgen Way, Pittsburgh, PA",N/A,M. of Software Engineering
877,Yingna,Sun ,Male,1/14/1994,2010,China,China,Chinese,Bachelor,Awards,2010,Completed,2012,Engineering,N/A,99,N/A,330,Postgraduate,3.7,Full-time,internal,"4694 Mallard Avenue, Pittsburgh, PA","4694 Mallard Avenue, Pittsburgh, PA",N/A,M.S. in Environmental Engineering
878,Shuo,Bai ,Female,9/10/1988,2008,China,China,Chinese,Bachelor,Awards,2011,Completed,2013,Science,2260,94,N/A,327,Undergraduate,3.1,Full-time,multi-modal,"55 7th Pass, Pittsburgh, PA","55 7th Pass, Pittsburgh, PA",N/A,B.S. in Chemistry
879,Shuping,Pang ,Male,4/24/1993,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2014,Science,2150,103,N/A,338,Undergraduate,3.2,Full-time,internal,"0 Petterle Crossing, Pittsburgh, PA","0 Petterle Crossing, Pittsburgh, PA",Disability,B.S. in Music and Technology
880,Xiaolong,Ma ,Male,5/17/1988,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Engineering,N/A,92,N/A,339,Postgraduate,4,Full-time,multi-modal,"931 Mcguire Way, Pittsburgh, PA","931 Mcguire Way, Pittsburgh, PA",N/A,M.S. in Civil and Environmental Engineering
881,Gang,Qiu ,Female,1/16/1986,2011,China,China,Chinese,Master,Awards,2011,Completed,2013,Engineering,N/A,96,N/A,334,Postgraduate,4,Full-time,internal,"4753 Hermina Junction, Pittsburgh, PA","4753 Hermina Junction, Pittsburgh, PA",N/A,M.S. in Computational Design and Manufacturing
882,Yanjie,Zhang ,Male,12/19/1988,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2013,Science,2120,96,N/A,325,Undergraduate,3.4,Full-time,multi-modal,"1455 Stang Junction, Pittsburgh, PA","1455 Stang Junction, Pittsburgh, PA",N/A,B.S. in Chemistry
883,Yijian,Rao ,Female,1/30/1991,2009,China,China,Chinese,Bachelor,Industrial Experiences,2011,Completed,2013,Science,N/A,117,N/A,327,Postgraduate,3.6,Full-time,internal,"9671 Cascade Circle, Pittsburgh, PA","9671 Cascade Circle, Pittsburgh, PA",N/A,M.S. in Computer Science
884,Jingjing,Zhang ,Female,10/17/1994,2006,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2012,Business,2190,112,780,N/A,Undergraduate,4,Full-time,internal,"1 Bowman Trail, Pittsburgh, PA","1 Bowman Trail, Pittsburgh, PA",N/A,B.S. in Technical Writing and Communication
885,Song,Gao ,Male,12/3/1990,2010,China,China,Chinese,Bachelor,GMAT/GRE,2010,Completed,2014,Engineering,2230,116,N/A,336,Undergraduate,4.1,Full-time,internal,"855 Bay Way, Pittsburgh, PA","855 Bay Way, Pittsburgh, PA",N/A,B.S. in an engineering discipline and Biomedical Engineering
886,Jing,Li ,Male,10/6/1994,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Engineering,N/A,95,N/A,331,Postgraduate,3,Full-time,multi-modal,"16 La Follette Circle, Pittsburgh, PA","16 La Follette Circle, Pittsburgh, PA",N/A,M.S. in Biomedical Engineering
887,Ye,Hu ,Female,12/4/1991,2011,China,China,Chinese,Bachelor,Others,2011,Completed,2015,Science,2230,112,N/A,339,Undergraduate,3.4,Full-time,internal,"30519 Everett Crossing, Pittsburgh, PA","30519 Everett Crossing, Pittsburgh, PA",N/A,B.S. in Computational Biology
888,Le,Zhang ,Female,5/2/1986,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2015,Engineering,N/A,112,N/A,326,Postgraduate,3.6,Full-time,internal,"6038 Jana Point, Pittsburgh, PA","6038 Jana Point, Pittsburgh, PA",N/A,M.S. in Music and Technology
889,Ziyang,Meng ,Male,9/3/1988,2011,China,China,Chinese,Bachelor,Academic excellence,2011,Completed,2013,Engineering,2310,119,N/A,325,Undergraduate,3.4,Full-time,multi-modal,"084 Becker Parkway, Pittsburgh, PA","084 Becker Parkway, Pittsburgh, PA",N/A,B.S. in Music and Technology
890,Lihui,Zhou ,Male,2/10/1992,2010,China,China,Chinese,Bachelor,Academic excellence,2010,Completed,2012,Engineering,N/A,98,N/A,329,Postgraduate,3.8,Full-time,internal,"67131 Mcguire Avenue, Pittsburgh, PA","67131 Mcguire Avenue, Pittsburgh, PA",N/A,M.S. in Biomedical Engineering
